order_id,date,region,country,product_category,product_name,units_sold,unit_price,discount_pct,revenue,sales_rep,customer_segment
ORD-00850,2024-03-20,EUROPE,UK,Services,Support Plan,7,360.86,0.1523,2141.31,Carol White,Government
ORD-00228,2024-09-01,North America,United States,Electronics,Webcam HD,5,237.28,0.2762,858.72,Grace Kim,Startup
ORD-01123,2024-06-19,middle east,ISRAEL,Services,Training Bundle,20,1071.9,,13986.15,Henry Davis,SMB
ORD-00302,2024-09-08,Asia pacific,South Korea,Software,Project Manager,7,$534.9,0.0253,3649.57,David Lee,Enterprise
ORD-00855,2023-11-18,EUROPE,France,Electronics,Wireless Headphones,37,$2088.69,0.2013,61724.76,Bob Smith,Enterprise
ORD-00276,2023-12-01,Asia pacific,australia,Electronics,4K Monitor,17,2763.56,0.0699,43696.58,Grace Kim,Education
ORD-00127,2024-10-22,EUROPE,SPAIN,Electronics,USB Hub,5,2718.7,0.3273,,Carol White,SMB
ORD-00406,2024-02-29,middle east,Saudi Arabia,Software,Analytics Dashboard,20,1810.03,0.2975,25430.92,Frank Brown,Enterprise
ORD-00776,2024-01-22,north america,Canada,Software,Analytics Dashboard,3,710.8,0.1913,1724.47,Jack Wilson,SMB
ORD-00822,2023-04-05,Asia pacific,australia,Software,Cloud Storage,37,1991.18,0.0525,69805.79,Grace Kim,Government
ORD-00712,2024-04-30,North America,Canada,Electronics,Wireless Headphones,11,1253.08,0.1104,12262.14,Frank Brown,Startup
ORD-00766,2023-02-13,North America,canada,Accessories,Desk Mat XL,6,1261.89,0.2044,,Henry Davis,SMB
ORD-00684,2024-11-28,Asia pacific,INDIA,Electronics,Wireless Headphones,18,2033.95,0.0117,36182.75,Bob Smith,Government
ORD-00750,2024-09-12,middle east,Saudi Arabia,Software,Project Manager,3,120.01,0.3168,245.97,David Lee,Enterprise
ORD-01126,2023-02-04,Asia pacific,INDIA,Software,Project Manager,4,1123.12,0.2648,3302.87,Frank Brown,Enterprise
ORD-00037,2023-12-20,north america,United States,Hardware,Network Switch,14,$2950.81,0.2685,30219.25,Frank Brown,Government
ORD-00140,2023-09-02,europe,UK,Software,Project Manager,4,2259.64,0.1053,8086.8,Eva Martinez,Government
ORD-00304,2024-11-09,Asia pacific,South Korea,Software,CRM Suite,19,2583.39,0.1681,40833.32,Grace Kim,Education
ORD-00268,2023-11-17,europe,germany,Software,Project Manager,3,1155.37,0.0461,3306.32,Frank Brown,Startup
ORD-00835,2023-02-02,middle east,uae,Software,Analytics Dashboard,11,2629.93,,19599.55,Carol White,Government
ORD-00534,2023-08-26,EUROPE,germany,Services,Consulting Package,4,2056.58,0.2094,6503.73,David Lee,SMB
ORD-00546,2023-05-20,Asia pacific,China,Electronics,Laptop Pro 15,6,440.54,0.2961,1860.58,Bob Smith,SMB
ORD-00213,2023-01-16,LATIN AMERICA,brazil,Accessories,Mouse Ergonomic,26,2609.72,0.4307,38628.55,David Lee,SMB
ORD-00897,2023-11-29,north america,Canada,Software,Cloud Storage,10,1949.44,0.4375,10965.6,Bob Smith,Education
ORD-00469,2024-06-25,north america,mexico,Accessories,Cable Kit,7,$2384.8,0.2776,12059.46,Alice Johnson,Enterprise
ORD-00199,2024-03-28,EUROPE,Germany,Accessories,Docking Station,12,1614.6,0.3845,11925.44,Bob Smith,SMB
ORD-00868,2023-10-10,LATIN AMERICA,brazil,Services,Integration Service,15,2958.87,0.226,34352.48,Grace Kim,Education
ORD-00673,2024-09-06,LATIN AMERICA,Argentina,Software,Security Suite,9,1487.55,,,David Lee,Startup
ORD-00528,2023-11-16,North America,UNITED STATES,Electronics,Laptop Pro 15,12,1980.35,0.2599,17587.88,David Lee,Startup
ORD-00676,2024-09-12,middle east,UAE,Electronics,USB Hub,6,1005.25,0.4087,3566.43,Jack Wilson,Enterprise
ORD-01056,2024-08-19,LATIN AMERICA,CHILE,Accessories,Docking Station,7,2141.38,0.1705,12433.92,Alice Johnson,SMB
ORD-00815,2024-03-19,ASIA PACIFIC,Japan,Hardware,RAM 32GB,27,1417.42,0.2742,27776.61,Carol White,Government
ORD-00242,2024-03-16,Asia pacific,South Korea,Electronics,USB Hub,11,2035.63,0.3387,14807.78,Bob Smith,Enterprise
ORD-00343,2024-10-10,LATIN AMERICA,Argentina,Accessories,Mouse Ergonomic,14,$2293.06,0.2765,23226.4,Grace Kim,Government
ORD-00550,2024-11-10,middle east,turkey,Accessories,Keyboard Mechanical,7,1834.1,0.2838,9195.08,Bob Smith,Education
ORD-00387,2024-08-11,north america,UNITED STATES,Hardware,Server Rack,16,172.25,0.2511,2063.97,David Lee,Startup
ORD-01105,2024-08-29,middle east,uae,Electronics,Wireless Headphones,29,1766.07,0.1486,,Jack Wilson,Startup
ORD-00207,2023-10-24,europe,italy,Software,Cloud Storage,18,$2592.54,0.2268,36081.93,David Lee,Education
ORD-00296,2024-10-24,LATIN AMERICA,Argentina,Hardware,SSD 2TB,6,454.4,0.2776,1969.55,Eva Martinez,Government
ORD-00696,2024-02-09,LATIN AMERICA,Argentina,Electronics,USB Hub,9,2023.48,0.0081,18063.81,Bob Smith,Enterprise
ORD-01041,2024-12-16,middle east,uae,Software,CRM Suite,46,2450.97,0.4401,63125.71,Henry Davis,Government
ORD-00074,2023-11-11,EUROPE,SPAIN,Software,Analytics Dashboard,42,$2481.62,0.0747,96442.21,Jack Wilson,Education
ORD-00606,2023-06-07,Asia pacific,South Korea,Hardware,Network Switch,54,2519.59,0.2999,95254.11,Carol White,SMB
ORD-00105,2024-11-09,North America,United States,Services,Training Bundle,10,375.25,0.2046,2984.74,David Lee,Education
ORD-00952,2024-11-05,ASIA PACIFIC,INDIA,Services,Consulting Package,16,2348.76,0.1204,33055.51,Eva Martinez,Startup
ORD-01049,2024-07-23,Asia pacific,INDIA,Services,Consulting Package,39,1404.64,0.2161,42942.79,David Lee,Government
ORD-00601,2023-10-10,ASIA PACIFIC,Japan,Electronics,Webcam HD,22,872.22,,,Bob Smith,SMB
ORD-00017,2023-03-02,LATIN AMERICA,Argentina,Electronics,4K Monitor,2685,$1769.43,0.3185,3237751.67,David Lee,Enterprise
ORD-00440,2024-05-14,LATIN AMERICA,brazil,Accessories,Docking Station,11,2343.11,,17967.2,Henry Davis,Enterprise
ORD-00092,2024-04-21,LATIN AMERICA,colombia,Accessories,Mouse Ergonomic,26,1917.32,0.3001,34890.24,Eva Martinez,Education
ORD-00089,2023-08-21,europe,UK,Services,Audit Report,7,214.57,0.4144,879.57,Bob Smith,Government
ORD-01040,2023-05-21,EUROPE,Germany,Hardware,RAM 32GB,28,1869.39,0.0916,47548.31,Iris Chen,SMB
ORD-00909,2023-03-28,EUROPE,France,Electronics,4K Monitor,20,$1850.92,0.4155,21637.25,Alice Johnson,Education
ORD-00451,2024-09-19,Asia pacific,INDIA,Services,Support Plan,11,1272.49,0.344,9182.29,Eva Martinez,Startup
ORD-00718,2023-05-10,europe,France,Hardware,Server Rack,13,1010.12,0.333,8758.75,Iris Chen,Education
ORD-00103,2024-05-16,North America,canada,Services,Audit Report,9,472.01,,4058.63,Jack Wilson,Government
ORD-00239,2024-11-20,ASIA PACIFIC,China,Services,Training Bundle,7,216.77,0.3578,974.47,Henry Davis,SMB
ORD-01043,2024-03-17,europe,italy,Electronics,Webcam HD,28,142.79,0.083,3666.28,Iris Chen,Enterprise
ORD-00943,2023-03-21,Asia pacific,INDIA,Hardware,GPU Unit,20,39.69,0.2687,580.51,Jack Wilson,Education
ORD-00247,2024-10-17,Asia pacific,australia,Accessories,Cable Kit,8,703.24,0.083,5158.97,Grace Kim,Government
ORD-00939,2024-09-07,ASIA PACIFIC,Japan,Accessories,Mouse Ergonomic,14,445.08,0.2557,4637.82,Grace Kim,Enterprise
ORD-00984,2024-10-25,LATIN AMERICA,colombia,Software,CRM Suite,11,500.94,0.3914,3353.59,Bob Smith,SMB
ORD-00158,2024-09-11,north america,Canada,Electronics,Wireless Headphones,17,1105.31,0.2553,13993.11,Carol White,Government
ORD-00480,2024-09-01,Asia pacific,australia,Accessories,Mouse Ergonomic,29,2024.16,0.437,33048.46,Jack Wilson,Education
ORD-00839,2024-07-29,EUROPE,germany,Hardware,RAM 32GB,26,2231.46,0.2943,40943.27,Grace Kim,SMB
ORD-00646,2023-11-16,EUROPE,italy,Hardware,SSD 2TB,9,178.77,0.1056,1439.03,Jack Wilson,Enterprise
ORD-00006,2023-06-16,LATIN AMERICA,CHILE,Electronics,Wireless Headphones,10,1146.57,0.3753,7162.62,Frank Brown,Startup
ORD-01079,2023-10-22,ASIA PACIFIC,INDIA,Services,Audit Report,40,$1448.06,0.0506,54991.53,Grace Kim,Government
ORD-00872,2024-06-20,North America,Canada,Accessories,Docking Station,6,1351.46,0.4186,4714.43,David Lee,SMB
ORD-00019,2023-02-25,LATIN AMERICA,colombia,Services,Support Plan,5,1980.35,0.185,8069.93,Bob Smith,Enterprise
ORD-00973,2023-01-19,EUROPE,Germany,Services,Support Plan,23,1777.59,0.0096,,Jack Wilson,Enterprise
ORD-00122,2023-05-21,middle east,UAE,Software,Project Manager,5,173.79,0.4254,499.3,Eva Martinez,Startup
ORD-00947,2024-02-28,north america,mexico,Hardware,GPU Unit,3,382.98,0.4496,632.38,Grace Kim,Startup
ORD-00662,2023-05-29,EUROPE,UK,Accessories,Cable Kit,7,746.57,0.3529,3381.74,Frank Brown,Government
ORD-00972,2023-02-17,europe,germany,Services,Training Bundle,7,$602.46,0.2223,3279.73,Eva Martinez,Government
ORD-00275,2024-12-19,LATIN AMERICA,Brazil,Electronics,Webcam HD,5,1889.42,0.1869,7681.44,Grace Kim,Enterprise
ORD-00434,2024-09-19,EUROPE,UK,Hardware,GPU Unit,21,569.58,0.1212,10511.48,Frank Brown,Startup
ORD-00812,2023-07-17,europe,SPAIN,Hardware,Network Switch,8,28.06,,217.41,Alice Johnson,SMB
ORD-01131,2024-04-14,Asia pacific,China,Hardware,Server Rack,15,934.72,0.3607,8963.5,Grace Kim,SMB
ORD-00312,2024-09-13,EUROPE,UK,Accessories,Docking Station,29,2116.46,0.2941,43326.26,Grace Kim,SMB
ORD-01115,2023-03-05,Asia pacific,China,Software,CRM Suite,13,$2538.94,0.2869,23536.74,Frank Brown,Enterprise
ORD-01127,2024-01-02,North America,United States,Software,Project Manager,15,1016.64,0.0842,13965.58,Eva Martinez,SMB
ORD-00781,2024-02-20,Asia pacific,South Korea,Hardware,Server Rack,14,852.71,0.4486,6582.58,Jack Wilson,Enterprise
ORD-00547,2024-01-29,europe,italy,Accessories,Cable Kit,19,1368.63,0.369,16408.51,Frank Brown,SMB
ORD-00182,2023-07-28,LATIN AMERICA,Brazil,Accessories,Keyboard Mechanical,6,1328.7,0.1858,,Grace Kim,Education
ORD-00185,2023-05-05,LATIN AMERICA,colombia,Hardware,RAM 32GB,10,2801.75,0.1231,24568.55,Jack Wilson,Education
ORD-00407,2023-05-11,ASIA PACIFIC,INDIA,Services,Support Plan,5,1945.3,0.1097,8659.5,Jack Wilson,Education
ORD-00720,2024-10-04,middle east,Saudi Arabia,Hardware,RAM 32GB,11,$340.21,0.1678,3114.35,Iris Chen,Startup
ORD-00979,2024-08-21,europe,UK,Software,Analytics Dashboard,3,368.5,0.0666,,Grace Kim,Government
ORD-00607,2023-02-05,EUROPE,Germany,Hardware,GPU Unit,6,788.61,0.2531,3534.08,Frank Brown,Startup
ORD-00693,2024-02-27,europe,UK,Accessories,Keyboard Mechanical,5,2752.72,0.2298,10600.72,Bob Smith,Government
ORD-00521,2024-06-17,Asia pacific,INDIA,Accessories,Desk Mat XL,3,2444.35,0.0252,7148.26,Eva Martinez,Education
ORD-00866,2024-08-31,Asia pacific,australia,Services,Support Plan,8,2226.47,0.2393,13549.41,Grace Kim,Government
ORD-00381,2024-03-01,EUROPE,germany,Hardware,GPU Unit,6,$559.76,0.2273,2595.16,Iris Chen,Education
ORD-00411,2023-06-03,europe,France,Electronics,Laptop Pro 15,21,2580.17,0.1889,43948.29,Jack Wilson,Enterprise
ORD-00635,2024-01-12,europe,UK,Services,Support Plan,5,2685.31,0.4226,7752.49,Carol White,Enterprise
ORD-00370,2024-09-12,ASIA PACIFIC,South Korea,Software,Cloud Storage,6,$2447.57,0.2959,10340.0,Frank Brown,Education
ORD-01073,2023-10-13,ASIA PACIFIC,australia,Electronics,Laptop Pro 15,12,1302.47,,9549.71,Bob Smith,Startup
ORD-01087,2023-02-04,europe,italy,Electronics,Wireless Headphones,27,82.48,0.3096,1537.49,Eva Martinez,Enterprise
ORD-00428,2023-07-02,north america,mexico,Software,Security Suite,21,2024.35,0.0342,41057.46,Henry Davis,Startup
ORD-00877,2023-07-06,ASIA PACIFIC,Japan,Software,Security Suite,8,1192.11,0.1928,7698.17,Iris Chen,Startup
ORD-00079,2024-06-10,europe,SPAIN,Electronics,Webcam HD,13,$764.66,0.3476,6485.23,Alice Johnson,Education
ORD-00863,2023-10-07,EUROPE,germany,Accessories,Cable Kit,42,1924.12,0.1501,68683.0,Carol White,SMB
ORD-00574,2023-05-25,LATIN AMERICA,brazil,Services,Audit Report,10,1742.23,0.0166,17133.09,Henry Davis,Enterprise
ORD-00547,2024-01-29,europe,italy,Accessories,Cable Kit,19,1368.63,0.369,16408.51,Frank Brown,SMB
ORD-00638,2023-05-31,middle east,turkey,Hardware,RAM 32GB,12,2850.91,0.2301,26338.99,Henry Davis,Enterprise
ORD-00608,2024-05-26,Asia pacific,australia,Services,Audit Report,4,1605.58,0.0112,6350.39,Carol White,Government
ORD-01058,2024-08-12,EUROPE,SPAIN,Electronics,USB Hub,31,1578.09,0.1211,42996.48,Eva Martinez,SMB
ORD-00069,2023-11-08,europe,italy,Electronics,USB Hub,16,170.28,,2034.37,Bob Smith,SMB
ORD-00860,2024-01-26,LATIN AMERICA,brazil,Hardware,SSD 2TB,20,$1870.71,0.1147,33122.79,Carol White,Government
ORD-01085,2023-08-23,north america,canada,Software,Security Suite,16,2955.79,0.178,38874.55,Eva Martinez,SMB
ORD-01149,2024-09-11,ASIA PACIFIC,China,Services,Training Bundle,43,2337.13,0.3021,70136.57,Grace Kim,SMB
ORD-00417,2024-08-14,europe,SPAIN,Accessories,Cable Kit,42,1681.68,0.4448,39214.09,Frank Brown,Government
ORD-01022,2023-08-31,EUROPE,italy,Services,Training Bundle,7,2944.16,,13814.29,Bob Smith,SMB
ORD-00562,2023-08-11,LATIN AMERICA,CHILE,Hardware,Network Switch,64,$1861.99,0.2674,87302.01,Jack Wilson,Enterprise
ORD-00904,2023-03-27,europe,Germany,Electronics,Laptop Pro 15,33,$1936.99,,56774.34,Eva Martinez,SMB
ORD-00068,2024-05-04,EUROPE,Germany,Accessories,Desk Mat XL,27,1326.99,0.0231,35001.09,Bob Smith,Enterprise
ORD-00537,2024-08-27,EUROPE,italy,Electronics,4K Monitor,6,222.05,0.2074,1055.98,Grace Kim,SMB
ORD-00078,2024-12-11,EUROPE,italy,Hardware,RAM 32GB,9,2013.69,0.1484,15433.73,Henry Davis,Startup
ORD-00106,2024-07-21,north america,United States,Hardware,Network Switch,16,2363.05,0.3734,23690.99,David Lee,Education
ORD-00597,2024-12-27,North America,UNITED STATES,Accessories,Keyboard Mechanical,9,534.04,0.0302,4661.21,David Lee,SMB
ORD-01046,2024-01-26,middle east,uae,Services,Integration Service,24,1709.22,0.0731,38022.62,Henry Davis,SMB
ORD-00959,2024-04-15,north america,mexico,Electronics,Wireless Headphones,19,1918.77,0.0465,34761.4,Jack Wilson,Enterprise
ORD-00639,2023-03-11,EUROPE,UK,Services,Integration Service,4,$2827.77,0.332,7555.8,Henry Davis,Enterprise
ORD-00560,2023-07-19,EUROPE,UK,Accessories,Cable Kit,8,2029.11,0.3024,,Iris Chen,Startup
ORD-00847,2023-05-15,EUROPE,SPAIN,Hardware,SSD 2TB,15,593.32,0.1772,7322.76,Frank Brown,Education
ORD-00689,2024-01-12,middle east,turkey,Services,Training Bundle,21,1814.5,0.0433,36454.58,Iris Chen,SMB
ORD-00691,2024-12-03,europe,germany,Services,Consulting Package,9,1031.81,0.1009,8349.3,Carol White,Government
ORD-00827,2023-04-22,north america,Canada,Software,Security Suite,43,2616.12,0.4108,66280.97,Carol White,Enterprise
ORD-01112,2023-01-14,LATIN AMERICA,Brazil,Accessories,Desk Mat XL,14,2734.0,0.2263,29614.14,Jack Wilson,Startup
ORD-01046,2024-01-26,middle east,uae,Services,Integration Service,24,1709.22,0.0731,38022.62,Henry Davis,SMB
ORD-01113,2024-08-08,north america,mexico,Services,Integration Service,24,2089.53,0.2814,,Alice Johnson,Government
ORD-00736,2023-10-20,europe,Germany,Accessories,Desk Mat XL,17,282.16,0.2438,3627.28,Carol White,SMB
ORD-01009,2023-03-28,europe,France,Services,Consulting Package,28,2291.35,,39931.81,Alice Johnson,Startup
ORD-00437,2023-11-20,ASIA PACIFIC,Japan,Software,Project Manager,44,2986.72,0.2327,100835.25,Henry Davis,Startup
ORD-00491,2023-11-06,middle east,ISRAEL,Services,Integration Service,12,64.92,0.1599,654.47,David Lee,Education
ORD-00291,2023-09-12,EUROPE,France,Hardware,GPU Unit,10,2509.41,0.041,24065.24,Frank Brown,Government
ORD-00830,2023-11-19,middle east,turkey,Services,Training Bundle,9,1016.28,0.1544,7734.3,David Lee,Startup
ORD-01094,2023-08-27,LATIN AMERICA,Brazil,Software,Project Manager,12,1425.8,0.255,12746.65,Alice Johnson,Government
ORD-00070,2024-03-29,EUROPE,SPAIN,Services,Audit Report,7,1859.06,0.1712,10785.52,Eva Martinez,Education
ORD-00809,2024-09-04,north america,Canada,Hardware,RAM 32GB,33,463.49,0.0171,15033.62,Henry Davis,Startup
ORD-00012,2023-09-27,middle east,ISRAEL,Electronics,4K Monitor,8,1366.62,0.3941,6624.28,Iris Chen,SMB
ORD-00145,2024-04-25,Asia pacific,China,Electronics,4K Monitor,14,1422.63,0.3415,13115.23,Henry Davis,Education
ORD-00918,2024-12-19,north america,Canada,Electronics,Wireless Headphones,14,88.77,0.1673,,Bob Smith,Education
ORD-00640,2024-06-16,Asia pacific,INDIA,Accessories,Desk Mat XL,4,$1869.67,0.0344,7221.41,Henry Davis,Government
ORD-00177,2023-05-28,EUROPE,France,Electronics,Webcam HD,12,2960.49,0.1645,29681.87,David Lee,Education
ORD-00995,2023-12-08,North America,canada,Hardware,RAM 32GB,5,1381.65,0.1355,5972.18,Iris Chen,Education
ORD-00441,2023-12-12,europe,SPAIN,Hardware,RAM 32GB,16,443.09,0.3635,4512.43,Grace Kim,Education
ORD-00522,2023-12-29,North America,canada,Accessories,Keyboard Mechanical,18,2059.61,0.3996,22258.62,Bob Smith,SMB
ORD-01005,2023-07-24,europe,germany,Hardware,GPU Unit,21,2305.29,0.1873,,Eva Martinez,Startup
ORD-00144,2023-11-23,europe,Germany,Services,Audit Report,14,$1164.63,0.101,14658.03,Bob Smith,Startup
ORD-00754,2023-08-18,europe,italy,Hardware,Server Rack,28,1405.08,0.3416,25902.93,Alice Johnson,Startup
ORD-00520,2023-02-06,north america,Canada,Software,Security Suite,22,2767.61,0.2135,47887.96,Carol White,Government
ORD-00823,2024-06-29,EUROPE,SPAIN,Software,Project Manager,76,1286.34,0.2253,75736.1,Grace Kim,Education
ORD-00429,2023-07-24,North America,Canada,Accessories,Desk Mat XL,28,2241.0,0.0856,,David Lee,SMB
ORD-00613,2024-04-01,europe,France,Services,Training Bundle,15,46.44,,600.05,Iris Chen,Enterprise
ORD-01033,2024-10-27,EUROPE,SPAIN,Services,Support Plan,16,$134.8,0.2284,1664.19,Frank Brown,Government
ORD-00157,2023-05-27,middle east,UAE,Electronics,Webcam HD,54,2405.27,0.4288,74190.07,Jack Wilson,Government
ORD-00540,2024-05-21,middle east,turkey,Electronics,USB Hub,7,2444.05,0.1705,14191.38,Alice Johnson,Enterprise
ORD-00462,2024-07-09,north america,UNITED STATES,Hardware,Network Switch,12,128.06,0.2516,1150.08,Henry Davis,SMB
ORD-00577,2023-02-16,europe,UK,Electronics,USB Hub,14,971.54,0.096,12295.81,Jack Wilson,SMB
ORD-00256,2023-02-12,EUROPE,SPAIN,Electronics,4K Monitor,8,2471.61,0.3702,,Henry Davis,Education
ORD-00980,2024-05-09,EUROPE,SPAIN,Accessories,Mouse Ergonomic,22,1987.18,,37383.23,David Lee,Enterprise
ORD-01007,2024-07-26,North America,canada,Hardware,RAM 32GB,24,1404.98,0.2076,,Alice Johnson,Government
ORD-00561,2023-04-17,Asia pacific,australia,Accessories,Keyboard Mechanical,15,$2496.74,0.044,35803.25,Henry Davis,Startup
ORD-00209,2024-10-20,north america,canada,Accessories,Mouse Ergonomic,18,1287.32,0.4375,13034.11,Grace Kim,Education
ORD-00911,2024-12-29,middle east,ISRAEL,Electronics,4K Monitor,9,1988.57,0.3648,11368.26,Bob Smith,Enterprise
ORD-00002,2024-12-19,north america,United States,Electronics,Wireless Headphones,10,1810.03,0.3222,12268.38,Iris Chen,Government
ORD-00270,2024-01-29,europe,SPAIN,Services,Support Plan,13,310.38,0.2653,2964.47,Frank Brown,Government
ORD-00266,2024-11-02,EUROPE,UK,Software,CRM Suite,4,923.46,0.1054,3304.51,Bob Smith,Enterprise
ORD-00915,2024-12-11,ASIA PACIFIC,South Korea,Accessories,Mouse Ergonomic,11,1747.07,0.26,14221.15,David Lee,Enterprise
ORD-00231,2024-03-17,EUROPE,Germany,Electronics,4K Monitor,6,$2286.42,0.0393,13179.38,Henry Davis,Education
ORD-00809,2024-09-04,north america,Canada,Hardware,RAM 32GB,33,463.49,0.0171,15033.62,Henry Davis,Startup
ORD-01089,2023-11-16,north america,canada,Accessories,Mouse Ergonomic,9,1768.7,0.3742,9961.67,Frank Brown,Government
ORD-00865,2024-09-14,middle east,uae,Services,Consulting Package,7,2104.35,0.2482,11074.35,Bob Smith,Enterprise
ORD-00874,2023-08-11,EUROPE,UK,Hardware,RAM 32GB,6,647.06,0.256,2888.48,Eva Martinez,Education
ORD-01066,2024-06-05,ASIA PACIFIC,INDIA,Hardware,RAM 32GB,4,2202.98,0.2653,6474.12,Bob Smith,SMB
ORD-00399,2023-06-02,europe,SPAIN,Software,CRM Suite,11,1634.96,,14164.64,Frank Brown,Government
ORD-01088,2024-05-31,europe,germany,Services,Support Plan,14,2631.09,0.0344,35568.13,Grace Kim,Enterprise
ORD-00046,2024-05-01,North America,UNITED STATES,Accessories,Docking Station,6,2721.49,0.0716,15159.79,Henry Davis,Startup
ORD-00162,2024-10-15,EUROPE,SPAIN,Accessories,Desk Mat XL,22,2555.56,0.4173,32760.75,Carol White,Startup
ORD-00992,2023-09-28,Asia pacific,australia,Services,Support Plan,2,2001.42,0.0094,3965.21,Bob Smith,SMB
ORD-00728,2024-08-26,EUROPE,UK,Hardware,SSD 2TB,16,1462.91,,21908.54,Grace Kim,Enterprise
ORD-00630,2024-06-01,Asia pacific,australia,Accessories,Desk Mat XL,29,2566.85,0.2758,53908.47,Jack Wilson,Enterprise
ORD-00289,2023-06-09,North America,UNITED STATES,Hardware,Network Switch,15,616.1,0.2631,6810.06,Bob Smith,SMB
ORD-01060,2024-03-04,North America,canada,Accessories,Keyboard Mechanical,9,1963.45,0.202,,David Lee,Education
ORD-00239,2024-11-20,ASIA PACIFIC,China,Services,Training Bundle,7,216.77,0.3578,974.47,Henry Davis,SMB
ORD-00576,2023-07-27,Asia pacific,South Korea,Electronics,Laptop Pro 15,2,1788.97,0.0284,3476.33,Grace Kim,Startup
ORD-00851,2024-01-20,LATIN AMERICA,Brazil,Electronics,Wireless Headphones,7,915.03,0.0776,5908.17,Bob Smith,Government
ORD-00912,2023-03-10,Asia pacific,China,Hardware,Network Switch,14,2166.81,0.2153,23804.14,Bob Smith,Education
ORD-01081,2023-03-04,ASIA PACIFIC,South Korea,Services,Support Plan,2994,1527.38,0.3523,2961916.37,Iris Chen,Startup
ORD-00933,2024-04-16,middle east,Saudi Arabia,Electronics,4K Monitor,3,$1066.56,0.3198,2176.42,Eva Martinez,Government
ORD-00248,2024-12-21,north america,canada,Software,Project Manager,7,1172.61,0.0926,7448.18,Bob Smith,Education
ORD-00477,2023-06-27,EUROPE,SPAIN,Services,Audit Report,19,2205.45,0.3568,26952.36,Henry Davis,Education
ORD-00086,2024-11-10,europe,France,Services,Consulting Package,8,1424.19,0.1716,9438.39,Carol White,Government
ORD-00470,2024-06-22,middle east,UAE,Software,Cloud Storage,7,2178.25,0.0853,13947.12,David Lee,Education
ORD-00226,2024-02-12,north america,Canada,Hardware,Server Rack,29,1765.23,0.3207,34774.5,Bob Smith,Startup
ORD-00775,2024-08-18,ASIA PACIFIC,China,Hardware,SSD 2TB,20,1455.05,0.2132,22896.67,Grace Kim,Education
ORD-00332,2023-01-09,LATIN AMERICA,CHILE,Services,Audit Report,872,1427.54,0.0779,1147843.8,David Lee,Startup
ORD-00234,2023-03-20,middle east,ISRAEL,Hardware,RAM 32GB,7,509.94,0.1349,3088.04,Frank Brown,Startup
ORD-00589,2024-08-14,North America,Canada,Hardware,GPU Unit,23,2385.74,0.4075,32511.67,Iris Chen,SMB
ORD-00476,2023-08-27,Asia pacific,Japan,Electronics,Webcam HD,9,423.83,0.262,2815.08,Eva Martinez,Startup
ORD-00600,2024-12-10,EUROPE,italy,Accessories,Docking Station,16,1361.41,0.303,15182.44,Bob Smith,SMB
ORD-00422,2024-02-14,Asia pacific,Japan,Hardware,Network Switch,49,$2927.17,0.1242,125617.16,Frank Brown,Government
ORD-00183,2023-11-18,ASIA PACIFIC,Japan,Software,Cloud Storage,5,981.89,,3748.37,Carol White,Government
ORD-00989,2024-02-06,middle east,Saudi Arabia,Electronics,USB Hub,10,687.12,,4657.99,Grace Kim,Enterprise
ORD-01001,2024-08-30,Asia pacific,australia,Services,Training Bundle,37,891.22,0.0978,29750.17,Bob Smith,Enterprise
ORD-00050,2024-07-13,north america,mexico,Hardware,RAM 32GB,2,2860.75,0.3364,,Jack Wilson,SMB
ORD-01120,2024-10-15,EUROPE,France,Hardware,GPU Unit,28,70.11,0.0047,1953.85,Frank Brown,Government
ORD-01030,2024-08-19,LATIN AMERICA,brazil,Accessories,Docking Station,5,1859.74,0.4013,5567.13,Henry Davis,Startup
ORD-00530,2024-12-22,north america,canada,Accessories,Docking Station,5,1632.15,0.122,7165.14,Eva Martinez,Education
ORD-00487,2024-08-19,middle east,uae,Services,Audit Report,7,432.62,0.0083,3003.2,Iris Chen,Enterprise
ORD-00498,2024-05-29,LATIN AMERICA,brazil,Software,Analytics Dashboard,10,1084.18,0.2145,8516.23,Jack Wilson,Government
ORD-00107,2023-05-14,LATIN AMERICA,Argentina,Hardware,Network Switch,55,1791.98,0.4428,54917.02,Iris Chen,Startup
ORD-00444,2024-02-11,LATIN AMERICA,Argentina,Services,Consulting Package,11,2811.0,0.0242,30172.71,Iris Chen,Enterprise
ORD-00647,2024-03-08,EUROPE,UK,Electronics,4K Monitor,1,$1619.86,0.296,1140.38,Jack Wilson,Education
ORD-01037,2023-12-25,north america,United States,Software,CRM Suite,4,388.87,0.0197,,Jack Wilson,SMB
ORD-00727,2023-02-11,Asia pacific,South Korea,Hardware,Server Rack,12,1231.76,0.2573,10977.94,Iris Chen,SMB
ORD-00191,2024-10-18,middle east,UAE,Electronics,4K Monitor,8,330.82,0.1281,,Iris Chen,Education
ORD-00283,2023-10-17,north america,Canada,Software,Cloud Storage,43,$2862.69,0.2093,97331.75,Eva Martinez,Startup
ORD-00030,2023-05-14,ASIA PACIFIC,australia,Electronics,Laptop Pro 15,9,$2489.74,0.1501,19044.27,Eva Martinez,SMB
ORD-00170,2024-05-10,middle east,turkey,Software,Project Manager,6,$228.18,,1098.28,Henry Davis,SMB
ORD-01002,2023-10-18,ASIA PACIFIC,australia,Electronics,Webcam HD,25,$2503.98,,58718.33,Iris Chen,Education
